"","AGE1","PRDTRACE","PRDASIAN","A_MJOCC","PEIO1COW","PH_SEQ","GEDIV","GEREG","GESTFIPS","HEFAMINC","H_TYPEBC","H_YEAR","H_MONTH"
"30317",14,1,-1,0,0,20127,3,2,17,8,0,2021,3
"30318",7,1,-1,10,4,20127,3,2,17,8,0,2021,3
"30319",0,1,-1,0,0,20127,3,2,17,8,0,2021,3
"30320",0,1,-1,0,0,20127,3,2,17,8,0,2021,3
"30321",7,1,-1,0,0,20127,3,2,17,8,0,2021,3
"30322",16,1,-1,1,5,20128,3,2,17,15,0,2021,3
"30323",15,4,1,2,4,20130,3,2,17,15,0,2021,3
"30324",14,4,1,2,4,20130,3,2,17,15,0,2021,3
"30325",11,4,1,2,1,20131,3,2,17,14,0,2021,3
"30326",12,4,1,0,0,20131,3,2,17,14,0,2021,3
"30327",15,1,-1,0,0,20132,3,2,17,11,0,2021,3
"30328",15,2,-1,7,1,20132,3,2,17,11,0,2021,3
"30329",9,2,-1,10,4,20132,3,2,17,11,0,2021,3
"30330",10,4,7,3,4,20136,3,2,17,10,0,2021,3
"30331",12,4,7,10,4,20136,3,2,17,10,0,2021,3
"30332",5,4,7,5,4,20136,3,2,17,10,0,2021,3
"30333",11,2,-1,0,0,20137,3,2,17,10,0,2021,3
"30334",12,2,-1,4,4,20137,3,2,17,10,0,2021,3
"30335",2,2,-1,0,0,20137,3,2,17,10,0,2021,3
"30336",0,2,-1,0,0,20137,3,2,17,10,0,2021,3
"30337",0,2,-1,0,0,20137,3,2,17,10,0,2021,3
"30338",12,1,-1,5,4,20138,3,2,17,11,0,2021,3
"30339",7,1,-1,7,7,20138,3,2,17,11,0,2021,3
"30340",0,1,-1,0,0,20138,3,2,17,11,0,2021,3
"30341",0,1,-1,0,0,20138,3,2,17,11,0,2021,3
"30342",10,1,-1,0,0,20139,3,2,17,11,0,2021,3
"30343",0,1,-1,0,0,20139,3,2,17,11,0,2021,3
"30344",6,1,-1,10,4,20140,3,2,17,13,0,2021,3
"30345",0,1,-1,0,0,20140,3,2,17,13,0,2021,3
"30346",0,1,-1,0,0,20140,3,2,17,13,0,2021,3
"30347",6,1,-1,0,0,20140,3,2,17,13,0,2021,3
"30348",12,4,6,3,4,20142,3,2,17,12,0,2021,3
"30349",7,4,6,0,0,20142,3,2,17,12,0,2021,3
"30350",0,4,6,0,0,20142,3,2,17,12,0,2021,3
"30351",11,1,-1,6,4,20189,3,2,17,15,0,2021,3
"30352",11,1,-1,1,3,20189,3,2,17,15,0,2021,3
"30353",17,1,-1,0,0,20190,3,2,17,7,0,2021,3
"30354",16,1,-1,0,0,20191,3,2,17,15,0,2021,3
"30355",15,1,-1,3,4,20191,3,2,17,15,0,2021,3
"30356",11,1,-1,3,5,20192,3,2,17,14,0,2021,3
"30357",11,1,-1,5,3,20192,3,2,17,14,0,2021,3
"30358",17,1,-1,0,0,20193,3,2,17,11,0,2021,3
"30359",11,1,-1,1,4,20194,3,2,17,9,0,2021,3
"30360",12,1,-1,0,0,20195,3,2,17,15,0,2021,3
"30361",13,1,-1,9,4,20195,3,2,17,15,0,2021,3
"30362",8,1,-1,7,6,20196,3,2,17,9,0,2021,3
"30363",0,1,-1,0,0,20196,3,2,17,9,0,2021,3
"30364",0,1,-1,0,0,20196,3,2,17,9,0,2021,3
"30365",0,1,-1,0,0,20196,3,2,17,9,0,2021,3
"30366",0,1,-1,0,0,20196,3,2,17,9,0,2021,3
"30367",0,1,-1,0,0,20196,3,2,17,9,0,2021,3
"30368",0,1,-1,0,0,20196,3,2,17,9,0,2021,3
"30369",8,1,-1,1,4,20196,3,2,17,9,0,2021,3
"30370",17,1,-1,0,0,20197,3,2,17,9,0,2021,3
"30371",6,1,-1,2,5,20199,3,2,17,11,0,2021,3
"30372",6,1,-1,3,2,20200,3,2,17,14,0,2021,3
"30373",6,1,-1,5,4,20200,3,2,17,14,0,2021,3
"30374",0,1,-1,0,0,20200,3,2,17,14,0,2021,3
"30375",17,1,-1,0,0,20201,3,2,17,12,0,2021,3
"30376",7,1,-1,0,0,20202,3,2,17,14,0,2021,3
"30377",7,1,-1,2,3,20202,3,2,17,14,0,2021,3
"30378",0,1,-1,0,0,20202,3,2,17,14,0,2021,3
"30379",12,1,-1,0,0,20203,3,2,17,11,0,2021,3
"30380",12,1,-1,5,4,20203,3,2,17,11,0,2021,3
"30381",15,1,-1,0,0,20204,3,2,17,14,0,2021,3
"30382",16,1,-1,2,3,20204,3,2,17,14,0,2021,3
"30383",17,1,-1,0,0,20205,3,2,17,3,0,2021,3
"30384",10,1,-1,2,5,20208,3,2,17,10,0,2021,3
"30385",0,1,-1,0,0,20208,3,2,17,10,0,2021,3
"30386",7,1,-1,2,3,20209,3,2,17,16,0,2021,3
"30387",7,1,-1,2,3,20209,3,2,17,16,0,2021,3
"30388",0,1,-1,0,0,20209,3,2,17,16,0,2021,3
"30389",0,1,-1,0,0,20209,3,2,17,16,0,2021,3
"30390",15,1,-1,0,0,20210,3,2,17,10,0,2021,3
"30391",9,1,-1,5,4,20212,3,2,17,14,0,2021,3
"30392",9,1,-1,5,4,20212,3,2,17,14,0,2021,3
"30393",17,2,-1,0,0,20217,3,2,17,15,0,2021,3
"30394",8,1,-1,2,2,20220,3,2,17,16,0,2021,3
"30395",10,1,-1,3,2,20220,3,2,17,16,0,2021,3
"30396",0,1,-1,0,0,20220,3,2,17,16,0,2021,3
"30397",7,1,-1,2,3,20221,3,2,17,14,0,2021,3
"30398",7,1,-1,0,0,20221,3,2,17,14,0,2021,3
"30399",0,1,-1,0,0,20221,3,2,17,14,0,2021,3
"30400",0,1,-1,0,0,20221,3,2,17,14,0,2021,3
"30401",8,1,-1,9,4,20222,3,2,17,9,0,2021,3
"30402",0,1,-1,0,0,20222,3,2,17,9,0,2021,3
"30403",0,1,-1,0,0,20222,3,2,17,9,0,2021,3
"30404",17,1,-1,0,0,20224,3,2,17,10,0,2021,3
"30405",17,1,-1,0,0,20224,3,2,17,10,0,2021,3
"30406",12,1,-1,0,0,20225,3,2,17,5,0,2021,3
"30407",17,1,-1,0,0,20226,3,2,17,7,0,2021,3
"30408",9,4,7,2,4,20227,3,2,17,15,0,2021,3
"30409",0,4,7,0,0,20227,3,2,17,15,0,2021,3
"30410",0,4,7,0,0,20227,3,2,17,15,0,2021,3
"30411",17,1,-1,0,0,20228,3,2,17,7,0,2021,3
"30412",17,1,-1,0,0,20229,3,2,17,12,0,2021,3
"30413",17,1,-1,0,0,20229,3,2,17,12,0,2021,3
"30414",9,2,-1,0,0,20230,3,2,17,2,0,2021,3
"30415",7,2,-1,3,3,20231,3,2,17,14,0,2021,3
"30416",6,2,-1,3,2,20231,3,2,17,14,0,2021,3
"30417",17,1,-1,0,0,20232,3,2,17,13,0,2021,3
"30418",17,1,-1,0,0,20232,3,2,17,13,0,2021,3
"30419",8,2,-1,3,5,20233,3,2,17,6,0,2021,3
"30420",2,2,-1,0,0,20233,3,2,17,6,0,2021,3
"30421",1,2,-1,0,0,20233,3,2,17,6,0,2021,3
"30422",0,2,-1,0,0,20233,3,2,17,6,0,2021,3
"30423",15,2,-1,0,0,20239,3,2,17,3,0,2021,3
"30424",9,1,-1,2,7,20241,3,2,17,13,0,2021,3
"30425",9,1,-1,2,5,20241,3,2,17,13,0,2021,3
"30426",0,1,-1,0,0,20241,3,2,17,13,0,2021,3
"30427",0,1,-1,0,0,20241,3,2,17,13,0,2021,3
"30428",7,1,-1,4,4,20242,3,2,17,16,0,2021,3
"30429",14,1,-1,5,6,20243,3,2,17,15,0,2021,3
"30430",13,1,-1,0,0,20243,3,2,17,15,0,2021,3
"30431",14,1,-1,10,4,20245,3,2,17,12,0,2021,3
"30432",17,2,-1,0,0,20246,3,2,17,10,0,2021,3
"30433",2,2,-1,10,4,20246,3,2,17,10,0,2021,3
"30434",14,1,-1,2,3,20247,3,2,17,11,0,2021,3
"30435",15,1,-1,0,0,20247,3,2,17,11,0,2021,3
"30436",10,1,-1,1,4,20253,3,2,17,14,0,2021,3
"30437",12,1,-1,1,4,20253,3,2,17,14,0,2021,3
"30438",2,1,-1,4,4,20253,3,2,17,14,0,2021,3
"30439",8,1,-1,7,4,20254,3,2,17,15,0,2021,3
"30440",9,8,-1,4,4,20254,3,2,17,15,0,2021,3
"30441",2,4,7,0,0,20254,3,2,17,15,0,2021,3
"30442",7,1,-1,0,0,20255,3,2,17,14,0,2021,3
"30443",8,1,-1,3,4,20255,3,2,17,14,0,2021,3
"30444",0,1,-1,0,0,20255,3,2,17,14,0,2021,3
"30445",0,1,-1,0,0,20255,3,2,17,14,0,2021,3
"30446",7,2,-1,3,2,20256,3,2,17,12,0,2021,3
"30447",0,2,-1,0,0,20256,3,2,17,12,0,2021,3
"30448",10,2,-1,2,4,20257,3,2,17,14,0,2021,3
"30449",0,2,-1,0,0,20257,3,2,17,14,0,2021,3
"30450",12,1,-1,2,4,20258,3,2,17,14,0,2021,3
"30451",2,1,-1,4,4,20258,3,2,17,14,0,2021,3
"30452",1,1,-1,0,0,20258,3,2,17,14,0,2021,3
"30453",17,2,-1,0,0,20259,3,2,17,5,0,2021,3
"30454",13,2,-1,0,0,20260,3,2,17,11,0,2021,3
"30455",11,1,-1,2,3,20261,3,2,17,13,0,2021,3
"30456",10,1,-1,2,3,20261,3,2,17,13,0,2021,3
"30457",2,1,-1,0,0,20261,3,2,17,13,0,2021,3
"30458",1,1,-1,0,0,20261,3,2,17,13,0,2021,3
"30459",9,1,-1,0,0,20262,3,2,17,14,0,2021,3
"30460",10,1,-1,7,4,20262,3,2,17,14,0,2021,3
"30461",0,1,-1,0,0,20262,3,2,17,14,0,2021,3
"30462",9,1,-1,0,0,20263,3,2,17,15,0,2021,3
"30463",9,1,-1,7,4,20263,3,2,17,15,0,2021,3
"30464",3,1,-1,3,4,20263,3,2,17,15,0,2021,3
"30465",3,1,-1,0,0,20263,3,2,17,15,0,2021,3
"30466",15,1,-1,0,0,20348,3,2,17,5,0,2021,3
"30467",13,1,-1,5,4,20349,3,2,17,13,0,2021,3
"30468",13,1,-1,5,4,20349,3,2,17,13,0,2021,3
"30469",17,1,-1,0,0,20350,3,2,17,10,0,2021,3
"30470",17,1,-1,0,0,20350,3,2,17,10,0,2021,3
"30471",12,1,-1,0,0,20350,3,2,17,10,0,2021,3
"30472",11,1,-1,2,3,20351,3,2,17,11,0,2021,3
"30473",9,1,-1,0,0,20352,3,2,17,7,0,2021,3
"30474",15,1,-1,2,4,20353,3,2,17,15,0,2021,3
"30475",15,1,-1,0,0,20353,3,2,17,15,0,2021,3
"30476",15,1,-1,0,0,20354,3,2,17,14,0,2021,3
"30477",16,1,-1,2,4,20354,3,2,17,14,0,2021,3
"30478",7,1,-1,3,5,20354,3,2,17,14,0,2021,3
"30479",17,1,-1,0,0,20355,3,2,17,4,0,2021,3
"30480",11,1,-1,3,4,20356,3,2,17,7,0,2021,3
"30481",8,2,-1,4,5,20356,3,2,17,7,0,2021,3
"30482",17,1,-1,0,0,20357,3,2,17,3,0,2021,3
"30483",12,1,-1,1,4,20358,3,2,17,9,0,2021,3
"30484",10,1,-1,0,0,20358,3,2,17,9,0,2021,3
"30485",9,1,-1,4,4,20359,3,2,17,11,0,2021,3
"30486",12,1,-1,0,0,20360,3,2,17,3,0,2021,3
"30487",9,1,-1,0,0,20360,3,2,17,3,0,2021,3
"30488",11,1,-1,0,0,20361,3,2,17,3,0,2021,3
"30489",17,1,-1,0,0,20362,3,2,17,12,0,2021,3
"30490",17,1,-1,0,0,20362,3,2,17,12,0,2021,3
"30491",7,1,-1,4,5,20363,3,2,17,12,0,2021,3
"30492",0,1,-1,0,0,20363,3,2,17,12,0,2021,3
"30493",14,1,-1,3,3,20364,3,2,17,10,0,2021,3
"30494",16,1,-1,0,0,20365,3,2,17,12,0,2021,3
"30495",12,1,-1,0,0,20366,3,2,17,14,0,2021,3
"30496",17,1,-1,0,0,20367,3,2,17,3,0,2021,3
"30497",17,1,-1,0,0,20368,3,2,17,4,0,2021,3
"30498",15,1,-1,0,0,20368,3,2,17,4,0,2021,3
"30499",17,1,-1,0,0,20369,3,2,17,6,0,2021,3
"30500",17,1,-1,0,0,20369,3,2,17,6,0,2021,3
"30501",6,1,-1,2,4,20370,3,2,17,13,0,2021,3
"30502",7,4,7,9,4,20371,3,2,17,14,0,2021,3
"30503",9,4,7,1,7,20371,3,2,17,14,0,2021,3
"30504",9,1,-1,1,4,20373,3,2,17,11,0,2021,3
"30505",10,1,-1,0,0,20374,3,2,17,5,0,2021,3
"30506",13,1,-1,0,0,20376,3,2,17,15,0,2021,3
"30507",13,1,-1,1,7,20376,3,2,17,15,0,2021,3
"30508",14,1,-1,0,0,20377,3,2,17,13,0,2021,3
"30509",14,1,-1,5,4,20377,3,2,17,13,0,2021,3
"30510",10,1,-1,4,4,20379,3,2,17,14,0,2021,3
"30511",1,1,-1,0,0,20379,3,2,17,14,0,2021,3
"30512",0,1,-1,0,0,20379,3,2,17,14,0,2021,3
"30513",17,1,-1,0,0,20380,3,2,17,7,0,2021,3
"30514",11,1,-1,0,0,20382,3,2,17,16,0,2021,3
"30515",2,1,-1,0,0,20382,3,2,17,16,0,2021,3
"30516",9,1,-1,0,0,20389,3,2,17,11,0,2021,3
"30517",10,1,-1,3,7,20389,3,2,17,11,0,2021,3
"30518",5,1,-1,4,4,20389,3,2,17,11,0,2021,3
"30519",1,1,-1,0,0,20389,3,2,17,11,0,2021,3
"30520",8,1,-1,2,4,20391,3,2,17,14,0,2021,3
"30521",0,1,-1,0,0,20391,3,2,17,14,0,2021,3
"30522",7,1,-1,2,5,20392,3,2,17,12,0,2021,3
"30523",8,1,-1,3,4,20392,3,2,17,12,0,2021,3
"30524",0,1,-1,0,0,20392,3,2,17,12,0,2021,3
"30525",0,1,-1,0,0,20392,3,2,17,12,0,2021,3
"30526",0,1,-1,0,0,20392,3,2,17,12,0,2021,3
"30527",7,1,-1,8,4,20394,3,2,17,14,0,2021,3
"30528",15,1,-1,0,0,20394,3,2,17,14,0,2021,3
"30529",15,1,-1,0,0,20394,3,2,17,14,0,2021,3
"30530",8,1,-1,2,4,20394,3,2,17,14,0,2021,3
"30531",0,1,-1,0,0,20394,3,2,17,14,0,2021,3
"30532",7,6,-1,7,4,20395,3,2,17,15,0,2021,3
"30533",7,1,-1,3,4,20395,3,2,17,15,0,2021,3
"30534",10,1,-1,2,3,20396,3,2,17,13,0,2021,3
"30535",11,1,-1,4,7,20396,3,2,17,13,0,2021,3
"30536",4,1,-1,3,4,20396,3,2,17,13,0,2021,3
"30537",2,1,-1,0,0,20396,3,2,17,13,0,2021,3
"30538",10,2,-1,3,3,20397,3,2,17,13,0,2021,3
"30539",11,2,-1,4,4,20397,3,2,17,13,0,2021,3
"30540",3,2,-1,9,4,20397,3,2,17,13,0,2021,3
"30541",2,2,-1,4,4,20397,3,2,17,13,0,2021,3
"30542",11,1,-1,2,4,18294,3,2,17,16,0,2021,3
"30543",10,1,-1,2,4,18294,3,2,17,16,0,2021,3
"30544",0,1,-1,0,0,18294,3,2,17,16,0,2021,3
"30545",6,2,-1,5,4,18295,3,2,17,8,0,2021,3
"30546",0,2,-1,0,0,18295,3,2,17,8,0,2021,3
"30547",0,2,-1,0,0,18295,3,2,17,8,0,2021,3
"30548",14,1,-1,4,4,18303,3,2,17,15,0,2021,3
"30549",16,1,-1,0,0,18303,3,2,17,15,0,2021,3
"30550",16,2,-1,3,4,18305,3,2,17,5,0,2021,3
"30551",15,2,-1,5,4,18305,3,2,17,5,0,2021,3
"30552",0,2,-1,0,0,18305,3,2,17,5,0,2021,3
"30553",0,2,-1,0,0,18305,3,2,17,5,0,2021,3
"30554",0,2,-1,0,0,18305,3,2,17,5,0,2021,3
"30555",0,2,-1,0,0,18305,3,2,17,5,0,2021,3
"30556",0,2,-1,0,0,18305,3,2,17,5,0,2021,3
"30557",15,1,-1,0,0,18306,3,2,17,6,0,2021,3
"30558",10,4,1,1,4,18308,3,2,17,16,0,2021,3
"30559",10,4,1,1,5,18308,3,2,17,16,0,2021,3
"30560",0,4,1,0,0,18308,3,2,17,16,0,2021,3
"30561",16,2,-1,0,0,18309,3,2,17,16,0,2021,3
"30562",15,2,-1,0,0,18309,3,2,17,16,0,2021,3
"30563",15,1,-1,0,0,18310,3,2,17,11,0,2021,3
"30564",15,1,-1,0,0,18310,3,2,17,11,0,2021,3
"30565",12,1,-1,2,4,18311,3,2,17,15,0,2021,3
"30566",6,1,-1,9,4,18312,3,2,17,7,0,2021,3
"30567",6,1,-1,2,2,18312,3,2,17,7,0,2021,3
"30568",8,1,-1,3,4,18314,3,2,17,3,0,2021,3
"30569",2,1,-1,0,0,18314,3,2,17,3,0,2021,3
"30570",2,1,-1,0,0,18314,3,2,17,3,0,2021,3
"30571",2,1,-1,0,0,18314,3,2,17,3,0,2021,3
"30572",1,1,-1,0,0,18314,3,2,17,3,0,2021,3
"30573",11,1,-1,3,6,18315,3,2,17,13,0,2021,3
"30574",4,1,-1,10,4,18315,3,2,17,13,0,2021,3
"30575",4,1,-1,2,4,18315,3,2,17,13,0,2021,3
"30576",14,1,-1,0,0,18316,3,2,17,3,0,2021,3
"30577",11,1,-1,3,1,18318,3,2,17,15,0,2021,3
"30578",11,1,-1,7,4,18318,3,2,17,15,0,2021,3
"30579",5,1,-1,9,4,18318,3,2,17,15,0,2021,3
"30580",15,1,-1,0,0,18319,3,2,17,14,0,2021,3
"30581",16,1,-1,6,4,18319,3,2,17,14,0,2021,3
"30582",15,1,-1,0,0,18322,3,2,17,16,0,2021,3
"30583",17,1,-1,4,7,18323,3,2,17,16,0,2021,3
"30584",16,1,-1,4,7,18323,3,2,17,16,0,2021,3
"30585",9,1,-1,4,4,18324,3,2,17,6,0,2021,3
"30586",3,1,-1,0,0,18324,3,2,17,6,0,2021,3
"30587",2,1,-1,0,0,18324,3,2,17,6,0,2021,3
"30588",12,1,-1,2,4,18327,3,2,17,15,0,2021,3
"30589",12,1,-1,2,7,18327,3,2,17,15,0,2021,3
"30590",11,1,-1,1,4,18329,3,2,17,16,0,2021,3
"30591",11,1,-1,1,4,18329,3,2,17,16,0,2021,3
"30592",12,1,-1,3,4,18330,3,2,17,15,0,2021,3
"30593",14,2,-1,0,0,18331,3,2,17,2,0,2021,3
"30594",11,1,-1,1,4,18332,3,2,17,16,0,2021,3
"30595",11,1,-1,0,0,18332,3,2,17,16,0,2021,3
"30596",8,1,-1,3,7,18333,3,2,17,9,0,2021,3
"30597",0,1,-1,0,0,18333,3,2,17,9,0,2021,3
"30598",0,1,-1,0,0,18333,3,2,17,9,0,2021,3
"30599",11,1,-1,1,4,18334,3,2,17,15,0,2021,3
"30600",10,1,-1,1,2,18334,3,2,17,15,0,2021,3
"30601",0,1,-1,0,0,18334,3,2,17,15,0,2021,3
"30602",0,1,-1,0,0,18334,3,2,17,15,0,2021,3
"30603",10,1,-1,0,0,18336,3,2,17,7,0,2021,3
"30604",0,1,-1,0,0,18336,3,2,17,7,0,2021,3
"30605",12,1,-1,3,4,18338,3,2,17,16,0,2021,3
"30606",11,1,-1,1,4,18338,3,2,17,16,0,2021,3
"30607",2,1,-1,0,0,18338,3,2,17,16,0,2021,3
"30608",10,1,-1,4,4,18339,3,2,17,15,0,2021,3
"30609",10,1,-1,2,4,18339,3,2,17,15,0,2021,3
"30610",2,1,-1,0,0,18339,3,2,17,15,0,2021,3
"30611",0,1,-1,0,0,18339,3,2,17,15,0,2021,3
"30612",9,1,-1,2,4,18340,3,2,17,15,0,2021,3
"30613",3,1,-1,4,4,18340,3,2,17,15,0,2021,3
"30614",11,1,-1,2,2,18341,3,2,17,14,0,2021,3
"30615",1,1,-1,0,0,18341,3,2,17,14,0,2021,3
"30616",0,1,-1,0,0,18341,3,2,17,14,0,2021,3
"30617",0,1,-1,0,0,18341,3,2,17,14,0,2021,3
"30618",12,2,-1,1,4,18342,3,2,17,16,0,2021,3
"30619",11,2,-1,2,4,18342,3,2,17,16,0,2021,3
"30620",3,2,-1,0,0,18342,3,2,17,16,0,2021,3
"30621",17,2,-1,0,0,18342,3,2,17,16,0,2021,3
"30622",9,1,-1,2,4,18343,3,2,17,16,0,2021,3
"30623",9,1,-1,3,2,18343,3,2,17,16,0,2021,3
"30624",2,1,-1,0,0,18343,3,2,17,16,0,2021,3
"30625",0,1,-1,0,0,18343,3,2,17,16,0,2021,3
"30626",0,1,-1,0,0,18343,3,2,17,16,0,2021,3
"30627",0,1,-1,0,0,18343,3,2,17,16,0,2021,3
"30628",10,1,-1,1,2,18344,3,2,17,16,0,2021,3
"30629",7,1,-1,2,4,18344,3,2,17,16,0,2021,3
"30630",0,1,-1,0,0,18344,3,2,17,16,0,2021,3
"30631",6,4,2,2,4,18345,3,2,17,13,0,2021,3
"30632",5,1,-1,5,4,18346,3,2,17,12,0,2021,3
"30633",4,1,-1,3,4,18346,3,2,17,12,0,2021,3
"30634",9,1,-1,0,0,18346,3,2,17,12,0,2021,3
"30635",9,1,-1,3,4,18346,3,2,17,12,0,2021,3
"30636",0,1,-1,0,0,18346,3,2,17,12,0,2021,3
"30637",0,1,-1,0,0,18346,3,2,17,12,0,2021,3
"30638",17,2,-1,0,0,18347,3,2,17,7,0,2021,3
"30639",7,1,-1,0,0,18348,3,2,17,7,0,2021,3
"30640",11,1,-1,9,4,18348,3,2,17,7,0,2021,3
"30641",17,1,-1,0,0,18351,3,2,17,10,0,2021,3
"30642",9,1,-1,0,0,18352,3,2,17,1,0,2021,3
"30643",2,6,-1,0,0,18352,3,2,17,1,0,2021,3
"30644",0,6,-1,0,0,18352,3,2,17,1,0,2021,3
"30645",0,6,-1,0,0,18352,3,2,17,1,0,2021,3
"30646",17,1,-1,0,0,18356,3,2,17,12,0,2021,3
"30647",7,1,-1,1,4,18358,3,2,17,15,0,2021,3
"30648",7,1,-1,2,4,18358,3,2,17,15,0,2021,3
"30649",0,1,-1,0,0,18358,3,2,17,15,0,2021,3
"30650",0,1,-1,0,0,18358,3,2,17,15,0,2021,3
"30651",3,1,-1,4,4,18361,3,2,17,4,0,2021,3
"30652",3,1,-1,4,4,18361,3,2,17,4,0,2021,3
"30653",12,1,-1,2,3,18362,3,2,17,13,0,2021,3
"30654",12,1,-1,1,7,18363,3,2,17,14,0,2021,3
"30655",12,1,-1,3,7,18363,3,2,17,14,0,2021,3
"30656",0,2,-1,0,0,18363,3,2,17,14,0,2021,3
"30657",17,1,-1,0,0,18364,3,2,17,12,0,2021,3
"30658",17,1,-1,10,1,18364,3,2,17,12,0,2021,3
"30659",12,1,-1,2,2,18366,3,2,17,15,0,2021,3
"30660",10,1,-1,5,4,18366,3,2,17,15,0,2021,3
"30661",5,1,-1,3,3,18366,3,2,17,15,0,2021,3
"30662",6,1,-1,2,3,18367,3,2,17,15,0,2021,3
"30663",6,1,-1,2,3,18367,3,2,17,15,0,2021,3
"30664",7,1,-1,2,6,18369,3,2,17,8,0,2021,3
"30665",7,1,-1,9,4,18369,3,2,17,8,0,2021,3
"30666",0,1,-1,0,0,18369,3,2,17,8,0,2021,3
"30667",10,2,-1,5,2,18377,3,2,17,14,0,2021,3
"30668",10,1,-1,2,4,18378,3,2,17,11,0,2021,3
"30669",9,1,-1,2,3,18378,3,2,17,11,0,2021,3
"30670",4,1,-1,3,4,18378,3,2,17,11,0,2021,3
"30671",4,1,-1,3,4,18378,3,2,17,11,0,2021,3
"30672",0,1,-1,0,0,18378,3,2,17,11,0,2021,3
"30673",0,2,-1,0,0,18378,3,2,17,11,0,2021,3
"30674",7,2,-1,4,7,18379,3,2,17,9,0,2021,3
"30675",0,1,-1,0,0,18379,3,2,17,9,0,2021,3
"30676",0,2,-1,0,0,18379,3,2,17,9,0,2021,3
"30677",7,2,-1,0,0,18379,3,2,17,9,0,2021,3
"30678",6,1,-1,2,2,18383,3,2,17,2,0,2021,3
"30679",15,1,-1,0,0,18385,3,2,17,16,0,2021,3
"30680",14,1,-1,0,0,18385,3,2,17,16,0,2021,3
"30681",14,1,-1,0,0,18386,3,2,17,13,0,2021,3
"30682",14,1,-1,5,4,18386,3,2,17,13,0,2021,3
"30683",11,1,-1,7,4,18387,3,2,17,13,0,2021,3
"30684",10,1,-1,4,7,18387,3,2,17,13,0,2021,3
"30685",2,1,-1,7,4,18387,3,2,17,13,0,2021,3
"30686",6,4,2,0,0,18388,3,2,17,9,0,2021,3
"30687",8,1,-1,2,2,18389,3,2,17,16,0,2021,3
"30688",8,1,-1,2,2,18389,3,2,17,16,0,2021,3
"30689",0,1,-1,0,0,18389,3,2,17,16,0,2021,3
"30690",0,1,-1,0,0,18389,3,2,17,16,0,2021,3
"30691",17,1,-1,0,0,18389,3,2,17,16,0,2021,3
"30692",4,2,-1,0,0,18390,3,2,17,9,0,2021,3
"30693",14,2,-1,0,0,18391,3,2,17,5,0,2021,3
"30694",5,4,2,2,2,18392,3,2,17,11,0,2021,3
"30695",5,4,2,2,2,18392,3,2,17,11,0,2021,3
"30696",11,1,-1,1,2,18393,3,2,17,16,0,2021,3
"30697",5,1,-1,2,4,18393,3,2,17,16,0,2021,3
"30698",5,1,-1,0,0,18393,3,2,17,16,0,2021,3
"30699",6,1,-1,2,2,18395,3,2,17,9,0,2021,3
"30700",17,1,-1,0,0,18396,3,2,17,6,0,2021,3
"30701",7,1,-1,2,2,18397,3,2,17,14,0,2021,3
"30702",8,1,-1,7,4,18397,3,2,17,14,0,2021,3
"30703",0,1,-1,0,0,18397,3,2,17,14,0,2021,3
"30704",7,4,2,2,5,18401,3,2,17,12,0,2021,3
"30705",11,2,-1,2,4,18404,3,2,17,10,0,2021,3
"30706",7,2,-1,0,0,18404,3,2,17,10,0,2021,3
"30707",3,2,-1,3,4,18404,3,2,17,10,0,2021,3
"30708",2,2,-1,0,0,18404,3,2,17,10,0,2021,3
"30709",1,2,-1,0,0,18404,3,2,17,10,0,2021,3
"30710",0,2,-1,0,0,18404,3,2,17,10,0,2021,3
"30711",7,4,2,2,2,18405,3,2,17,12,0,2021,3
"30712",7,4,2,2,2,18405,3,2,17,12,0,2021,3
"30713",7,4,2,2,2,18406,3,2,17,12,0,2021,3
"30714",7,4,2,2,2,18406,3,2,17,12,0,2021,3
"30715",12,4,1,4,6,18407,3,2,17,13,0,2021,3
"30716",12,4,1,0,0,18407,3,2,17,13,0,2021,3
"30717",6,4,1,2,4,18407,3,2,17,13,0,2021,3
"30718",12,1,-1,9,4,18408,3,2,17,15,0,2021,3
"30719",12,1,-1,2,5,18408,3,2,17,15,0,2021,3
"30720",7,1,-1,2,5,18409,3,2,17,11,0,2021,3
"30721",7,1,-1,2,5,18409,3,2,17,11,0,2021,3
"30722",0,1,-1,0,0,18409,3,2,17,11,0,2021,3
"30723",0,1,-1,0,0,18409,3,2,17,11,0,2021,3
"30724",0,1,-1,0,0,18409,3,2,17,11,0,2021,3
"30725",8,2,-1,0,0,18414,3,2,17,9,0,2021,3
"30726",5,3,-1,0,0,18415,3,2,17,1,0,2021,3
"30727",6,1,-1,0,0,18415,3,2,17,1,0,2021,3
"30728",5,1,-1,0,0,18415,3,2,17,1,0,2021,3
"30729",7,4,5,2,5,18416,3,2,17,12,0,2021,3
"30730",7,4,5,0,0,18416,3,2,17,12,0,2021,3
"30731",0,4,5,0,0,18416,3,2,17,12,0,2021,3
"30732",12,2,-1,3,2,18417,3,2,17,16,0,2021,3
"30733",9,1,-1,2,2,18417,3,2,17,16,0,2021,3
"30734",3,2,-1,0,0,18417,3,2,17,16,0,2021,3
"30735",9,1,-1,1,4,18418,3,2,17,16,0,2021,3
"30736",9,4,7,1,4,18418,3,2,17,16,0,2021,3
"30737",10,1,-1,8,2,18419,3,2,17,10,0,2021,3
"30738",2,1,-1,0,0,18419,3,2,17,10,0,2021,3
